person_id,income,debt,late_payments,loan_amount
ID_4218,14058,684,1,155391
ID_4219,2768,1499,8,156359
ID_4220,8168,4544,0,80950
ID_4221,14974,3183,2,56982
ID_4222,2375,2472,3,498650
ID_4223,6977,4643,6,418752
ID_4224,3784,4134,3,95312
ID_4225,7699,3509,3,46936
ID_4226,14202,2464,6,151973
ID_4227,9121,3919,0,352803
ID_4228,5772,4473,3,449974
ID_4229,5328,4605,6,341143
ID_4230,6041,4386,7,314513
ID_4231,3752,10,6,270612
ID_4232,13031,4525,7,378802
ID_4233,3810,1237,4,336657
ID_4234,9461,3138,9,146112
ID_4235,11379,1355,7,411193
ID_4236,9378,1625,4,359497
ID_4237,14232,711,9,28379
ID_4238,6014,310,4,383643
ID_4239,7900,4611,8,409916
ID_4240,13986,368,5,436993
ID_4241,12436,3440,8,304086
ID_4242,7291,2544,4,360004
ID_4243,12903,2760,2,358573
ID_4244,12149,2002,0,433552
ID_4245,6441,351,0,409055
ID_4246,9636,3992,9,217764
ID_4247,2325,1306,8,180601
ID_4248,8093,4233,7,25993
ID_4249,5974,1745,6,481032
ID_4250,12215,3237,5,478543
ID_4251,8198,738,2,262290
ID_4252,2733,4716,3,493169
ID_4253,4379,306,9,130965
ID_4254,6246,2525,9,106694
ID_4255,11752,4650,5,331051
ID_4256,13929,368,4,286339
ID_4257,10397,3525,6,317030
ID_4258,5126,1045,0,356549
ID_4259,6573,4043,1,11497
ID_4260,3644,3424,1,108554
ID_4261,11240,661,7,193193
ID_4262,2818,4284,0,385423
ID_4263,10921,3188,0,52861
ID_4264,2567,1429,7,304197
ID_4265,8176,4467,3,395847
ID_4266,12212,1163,2,498787
ID_4267,4435,3721,1,260276
ID_4268,14215,1511,5,37271
ID_4269,3372,824,7,38227
ID_4270,4822,3028,1,413654
ID_4271,7972,2408,2,107255
ID_4272,7323,4910,6,93943
ID_4273,6911,2800,3,24215
ID_4274,5986,1859,8,57548
ID_4275,8958,1278,9,400393
ID_4276,4806,3968,0,400835
ID_4277,5436,162,7,403204
ID_4278,12000,4097,5,53387
ID_4279,9028,327,3,319883
ID_4280,13010,4852,0,393349
ID_4281,4877,834,2,316086
ID_4282,6828,1397,9,459865
ID_4283,11481,4985,7,418339
ID_4284,10602,2317,8,481575
ID_4285,12171,3632,9,205133
ID_4286,12945,4550,4,220284
ID_4287,5535,1285,7,369350
ID_4288,14178,336,3,55504
ID_4289,7538,2903,0,410758
ID_4290,4771,2781,8,300572
ID_4291,7753,1692,0,250495
ID_4292,14991,4275,6,409537
ID_4293,9264,1923,2,385075
ID_4294,3170,2530,3,424019
ID_4295,3260,1697,7,75215
ID_4296,7891,4167,8,174308
ID_4297,13051,3349,0,56642
ID_4298,7853,2106,5,402248
ID_4299,12595,2928,3,40335
ID_4300,3150,3684,5,19856
ID_4301,9483,2174,3,415231
ID_4302,3215,1597,9,115446
ID_4303,9337,52,4,495209
ID_4304,14323,3825,3,395434
ID_4305,12672,1210,2,100580
ID_4306,2091,3416,8,306059
ID_4307,9928,2368,4,66418
ID_4308,10994,543,9,180311
ID_4309,2319,4068,6,175620
ID_4310,4536,399,2,62608
ID_4311,13319,2442,2,202319
ID_4312,2384,2268,8,357085
ID_4313,5346,2178,0,369275
ID_4314,5324,3788,9,322893
ID_4315,6714,2026,2,225831
ID_4316,6749,4676,8,224066
ID_4317,7715,3182,6,493055
ID_4318,3966,3169,3,319128
ID_4319,11697,4252,1,245428
ID_4320,4596,3203,5,340169
ID_4321,3006,2498,5,426570
ID_4322,7716,3779,7,326457
ID_4323,10417,2734,7,330804
ID_4324,3900,4143,5,200956
ID_4325,4447,71,2,267346
ID_4326,11272,4171,7,248375
ID_4327,8550,4978,7,466568
ID_4328,14264,3538,2,269439
ID_4329,11348,608,0,144370
ID_4330,3874,1877,6,208040
ID_4331,13694,2448,3,61442
ID_4332,3108,339,9,188870
ID_4333,11386,1591,1,227437
ID_4334,10669,3804,3,339716
ID_4335,3933,3217,1,426399
ID_4336,7211,45,7,480126
ID_4337,10118,798,9,305883
ID_4338,13369,2994,1,199326
ID_4339,2784,1383,4,238690
ID_4340,4894,274,7,138652
ID_4341,13870,2050,8,181335
ID_4342,2697,3962,5,244341
ID_4343,2100,1423,9,22407
ID_4344,3870,1685,8,252452
ID_4345,4078,2975,3,374202
ID_4346,7036,2675,4,363229
ID_4347,4823,1830,6,490488
ID_4348,6347,4032,3,33173
ID_4349,6311,1136,1,234453
ID_4350,7448,4,5,105525
ID_4351,11806,4319,0,377634
ID_4352,8489,3029,0,302331
ID_4353,8950,1887,4,136800
ID_4354,2236,2424,1,349345
ID_4355,8047,4400,0,319628
ID_4356,12914,2067,9,395036
ID_4357,5644,1891,2,145409
ID_4358,10245,4954,5,415652
ID_4359,13543,1482,9,244866
ID_4360,10060,467,8,22618
ID_4361,7245,3577,1,474456
ID_4362,12701,2322,9,53135
ID_4363,5584,3619,6,352672
ID_4364,13376,869,9,204638
ID_4365,9983,3369,6,341638
ID_4366,10929,2320,3,47585
ID_4367,4802,3283,9,15086
ID_4368,10871,3952,2,122394
ID_4369,14306,1501,8,193765
ID_4370,8791,654,4,15739
ID_4371,14985,3194,6,125662
ID_4372,4507,4014,1,79357
ID_4373,2493,861,8,116450
ID_4374,14822,354,6,238469
ID_4375,6855,383,9,16201
ID_4376,12943,3243,9,463488
ID_4377,13246,2920,7,33067
ID_4378,8317,3832,8,354266
ID_4379,10031,4821,2,436664
ID_4380,8906,2794,7,382557
ID_4381,7678,4517,9,238774
ID_4382,5713,4536,2,69215
ID_4383,3832,4227,0,204753
ID_4384,9793,1827,9,74305
ID_4385,2905,115,2,156326
ID_4386,12455,2244,4,234191
ID_4387,4179,1420,2,382899
ID_4388,9481,1998,8,364213
ID_4389,4059,3777,4,425041
ID_4390,10960,1401,4,279218
ID_4391,4249,2588,3,412605
ID_4392,4966,1896,0,488513
ID_4393,10483,929,3,335516
ID_4394,9180,3447,7,275164
ID_4395,3153,714,0,281006
ID_4396,9096,233,9,150162
ID_4397,5376,2459,2,87351
ID_4398,9586,96,8,388325
ID_4399,5542,4560,2,175874
ID_4400,12887,1498,6,370627
ID_4401,7419,211,3,290162
ID_4402,10733,3182,3,276593
ID_4403,9988,4419,7,454413
ID_4404,6405,3603,6,146312
ID_4405,4562,2073,4,264443
ID_4406,7227,2226,9,370038
ID_4407,4285,4012,4,236977
ID_4408,11001,4397,5,242000
ID_4409,10056,4029,1,43429
ID_4410,12023,4212,8,78871
ID_4411,10387,1854,0,139489
ID_4412,10111,1446,4,243584
ID_4413,7101,2043,4,130683
ID_4414,3506,1809,2,269700
ID_4415,13843,197,5,149984
ID_4416,8308,3034,6,499458
ID_4417,9215,2563,8,235657
ID_4418,2313,1281,7,463143
ID_4419,12319,608,1,357595
ID_4420,2512,4272,9,443540
ID_4421,14056,2992,0,124685
ID_4422,9895,483,3,54648
ID_4423,10819,2592,7,150265
ID_4424,12961,2374,3,441589
ID_4425,7534,246,2,327318
ID_4426,6286,4311,6,20561
ID_4427,9753,1585,1,487794
ID_4428,14833,2472,2,84560
ID_4429,14936,1255,6,283164
ID_4430,2765,4233,0,390069
ID_4431,13769,774,3,340467
ID_4432,14141,2707,5,229668
ID_4433,8323,724,5,238246
ID_4434,9969,4125,8,180210
ID_4435,2416,3844,4,474982
ID_4436,6054,1152,2,345649
ID_4437,9429,4809,9,183751
ID_4438,8482,258,5,301146
ID_4439,12605,816,4,407065
ID_4440,4439,3475,2,49878
ID_4441,13392,4206,5,12903
ID_4442,5036,4299,0,18778
ID_4443,3300,3903,4,342653
ID_4444,12558,833,8,178251
ID_4445,13700,1293,0,414516
ID_4446,13560,4624,9,345338
ID_4447,9212,4549,5,312982
ID_4448,6295,2225,3,408450
ID_4449,14125,486,8,219289
ID_4450,12751,1260,7,341300
ID_4451,13994,2810,2,154572
ID_4452,7713,3877,2,55112
ID_4453,7459,2700,4,125480
ID_4454,5019,1159,6,321640
ID_4455,2332,2566,3,485934
ID_4456,8179,3375,4,382881
ID_4457,7505,2731,3,238737
ID_4458,11258,4573,8,198734
ID_4459,2133,1500,4,360506
ID_4460,12104,2047,3,205828
ID_4461,4267,4792,6,373426
ID_4462,3112,2924,5,180446
ID_4463,6572,3057,1,10201
ID_4464,7391,2420,0,474544
ID_4465,3622,1276,7,266514
ID_4466,7015,2463,3,251759
ID_4467,14464,3152,1,23066
ID_4468,11822,4755,0,496871
ID_4469,10077,3215,9,372152
ID_4470,10127,3869,2,339949
ID_4471,4499,45,1,366983
ID_4472,6510,1366,1,243413
ID_4473,7097,3113,3,191440
ID_4474,5279,2610,3,102990
ID_4475,12127,846,3,104272
ID_4476,4107,723,7,127639
ID_4477,7785,2018,7,428353
ID_4478,6652,2112,0,384269
ID_4479,7436,196,4,464360
ID_4480,5212,2686,0,32501
ID_4481,12524,2772,4,266920
ID_4482,4028,90,7,347010
ID_4483,6706,1574,2,481101
ID_4484,11639,4655,2,425686
ID_4485,14076,4686,4,364989
ID_4486,11940,101,5,396604
ID_4487,12875,1379,3,414224
ID_4488,11279,3952,8,131426
ID_4489,2342,3237,3,146408
ID_4490,14616,4882,3,368682
ID_4491,4686,1409,0,387089
ID_4492,11241,506,6,392052
ID_4493,4300,738,1,330857
ID_4494,9357,173,3,359751
ID_4495,7361,3086,0,85201
ID_4496,9402,4834,9,30325
ID_4497,3318,2167,4,12370
ID_4498,11508,2664,1,430721
ID_4499,8863,2196,7,389437
ID_4500,10863,425,0,334066
ID_4501,2206,1207,2,26138
ID_4502,5327,897,0,201779
ID_4503,13096,2752,7,371965
ID_4504,11060,2999,9,72033
ID_4505,7628,183,1,135677
ID_4506,14521,858,3,320874
ID_4507,10448,2386,5,103326
ID_4508,9492,1347,5,335237
ID_4509,12360,1265,7,297434
ID_4510,13629,225,6,217514
ID_4511,10452,4966,2,441536
ID_4512,2301,3081,8,275253
ID_4513,4624,1141,8,185890
ID_4514,7523,3415,8,132171
ID_4515,14113,745,8,360671
ID_4516,8233,72,3,138417
ID_4517,4359,3970,2,72655
ID_4518,11619,3119,5,65297
ID_4519,11078,1693,7,233387
ID_4520,14578,4437,3,20025
ID_4521,9186,1064,2,227045
ID_4522,13513,4804,7,492391
ID_4523,13292,2,0,404112
ID_4524,4438,804,9,415801
ID_4525,10643,2524,3,220301
ID_4526,14171,710,3,394221
ID_4527,3212,54,1,86438
ID_4528,11336,2883,0,176859
ID_4529,11607,2845,9,76086
ID_4530,14806,3723,5,97996
ID_4531,5314,983,5,395691
ID_4532,13713,3230,1,37785
ID_4533,14534,1295,5,106260
ID_4534,13240,1630,5,289006
ID_4535,9278,4718,1,316542
ID_4536,3246,4335,4,243285
ID_4537,3684,787,2,377112
ID_4538,2524,2707,7,44415
ID_4539,2767,4551,1,343075
ID_4540,9625,506,0,146969
ID_4541,2513,779,3,487432
ID_4542,14806,2816,3,143072
ID_4543,14111,800,2,215658
ID_4544,6218,2623,1,365539
ID_4545,3503,4326,2,363136
ID_4546,11950,567,7,131560
ID_4547,9183,2697,6,16840
ID_4548,4186,4573,0,16756
ID_4549,14124,4291,9,269897
ID_4550,5202,239,7,237762
ID_4551,4815,2058,6,428091
ID_4552,8844,21,6,199576
ID_4553,7144,1911,7,161596
ID_4554,10515,1269,7,330483
ID_4555,2662,2021,8,409418
ID_4556,14048,1680,4,400607
ID_4557,7497,1878,3,37379
ID_4558,13691,3623,6,63128
ID_4559,7984,879,7,220048
ID_4560,7120,687,2,156032
ID_4561,5280,4711,2,123509
ID_4562,7498,2806,5,330978
ID_4563,5885,4948,0,283688
ID_4564,5248,2378,2,326060
ID_4565,7172,2986,7,429695
ID_4566,4607,3966,5,438179
ID_4567,3865,3325,9,28752
ID_4568,3242,1887,9,91179
ID_4569,10510,976,2,484883
ID_4570,13492,4541,0,27627
ID_4571,9064,3267,5,278710
ID_4572,9749,1028,4,141663
ID_4573,11746,2218,3,420085
ID_4574,14226,262,8,496805
ID_4575,10078,2109,2,193989
ID_4576,9973,305,2,305783
ID_4577,3679,2554,1,267514
ID_4578,9157,916,7,49930
ID_4579,7651,2163,3,243262
ID_4580,14956,500,4,475290
ID_4581,14730,399,7,484586
ID_4582,5952,1607,2,346273
ID_4583,5315,3446,1,403965
ID_4584,14749,1214,3,22263
ID_4585,6823,1676,6,382880
ID_4586,7587,3638,8,54778
ID_4587,6098,202,2,171707
ID_4588,5279,1555,6,42069
ID_4589,5510,2331,9,54409
ID_4590,2346,1718,6,495048
ID_4591,5317,3844,5,462307
ID_4592,3994,65,9,386220
ID_4593,4743,1910,5,205512
ID_4594,12590,199,5,222517
ID_4595,12141,645,4,476255
ID_4596,13836,3122,9,390145
ID_4597,8963,3658,2,345777
ID_4598,2781,1000,0,305500
ID_4599,4581,4516,7,263419
ID_4600,10149,2783,3,252297
ID_4601,8389,4771,4,294824
ID_4602,2292,1041,1,53882
ID_4603,10692,3563,9,25394
ID_4604,4876,1375,1,60858
ID_4605,8563,1158,5,354481
ID_4606,9955,878,2,147360
ID_4607,11347,2646,2,495260
ID_4608,11883,4212,5,266485
ID_4609,4982,1332,8,216037
ID_4610,12786,3878,5,203674
ID_4611,5719,2179,4,122260
ID_4612,12150,3499,6,232884
ID_4613,14357,786,9,166381
ID_4614,12659,1132,3,447450
ID_4615,8519,2101,0,401749
ID_4616,3278,1828,9,44194
ID_4617,5412,3088,7,220895
ID_4618,3733,2194,2,349441
ID_4619,8018,3503,3,367003
ID_4620,2766,2119,5,177498
ID_4621,8753,1194,8,495032
ID_4622,9881,3399,1,57371
ID_4623,11101,1582,7,205943
ID_4624,10896,62,4,360932
ID_4625,8793,3952,4,484172
ID_4626,12458,513,4,276143
ID_4627,9543,1838,0,420916
ID_4628,2119,1144,5,51741
ID_4629,9059,4587,0,170715
ID_4630,5141,4059,0,187550
ID_4631,14486,4962,7,87609
ID_4632,9591,2874,1,370424
ID_4633,8863,3669,7,440701
ID_4634,10116,4556,1,382843
ID_4635,12613,98,6,346380
ID_4636,3647,1314,6,247556
ID_4637,5582,3133,8,352504
ID_4638,8715,8,4,389109
ID_4639,13718,2524,2,223869
ID_4640,4379,2403,1,48394
ID_4641,2505,1902,8,83523
ID_4642,14581,2309,7,335216
ID_4643,5520,1694,8,430916
ID_4644,6626,123,8,460577
ID_4645,4785,1544,6,231330
ID_4646,5349,4664,9,83976
ID_4647,9665,121,6,220846
ID_4648,9658,2619,0,83066
ID_4649,14187,600,0,356278
ID_4650,10237,291,9,30388
ID_4651,7610,860,4,347464
ID_4652,5153,2046,8,227475
ID_4653,5940,624,5,279216
ID_4654,3945,3851,3,276282
ID_4655,2586,3088,5,237375
ID_4656,6590,3679,7,225381
ID_4657,7894,1077,6,251247
ID_4658,3299,2438,2,16890
ID_4659,12601,1196,9,217299
ID_4660,13128,1228,2,429208
ID_4661,7305,2733,1,114660
ID_4662,12834,4645,4,130387
ID_4663,8557,2859,9,160817
ID_4664,11179,2108,1,96660
ID_4665,11344,3168,2,355560
ID_4666,14663,1941,2,457906
ID_4667,10065,1823,1,220387
ID_4668,13784,4707,4,419464
ID_4669,11698,4941,2,230994
ID_4670,12159,483,2,403697
ID_4671,13741,172,1,217624
ID_4672,14741,2896,3,147493
ID_4673,11678,4631,1,454269
ID_4674,11470,4630,4,385781
ID_4675,4811,2551,0,148206
ID_4676,14150,1215,9,287534
ID_4677,14408,4364,1,14252
ID_4678,13089,939,5,349051
ID_4679,8164,790,3,97828
ID_4680,13869,206,2,228859
ID_4681,12533,996,1,103698
ID_4682,6056,42,2,330996
ID_4683,10169,3124,4,373417
ID_4684,14606,42,6,38705
ID_4685,2528,3390,1,313268
ID_4686,4338,2767,5,270091
ID_4687,3419,3070,2,423910
ID_4688,9668,4356,1,497934
ID_4689,4452,3405,2,399263
ID_4690,4743,2482,3,417479
ID_4691,13570,4114,9,356945
ID_4692,6050,2160,9,133210
ID_4693,11992,3671,5,289246
ID_4694,6959,4522,6,28711
ID_4695,8835,4469,4,120594
ID_4696,10066,3410,9,376992
ID_4697,11544,4234,0,428483
ID_4698,7264,65,8,289329
ID_4699,12349,1837,3,315803
ID_4700,3258,3224,1,311953
ID_4701,8155,3929,1,249286
ID_4702,10352,963,5,418129
ID_4703,13355,3687,6,277343
ID_4704,9319,4083,1,131683
ID_4705,9587,3980,3,124914
ID_4706,9873,964,4,356376
ID_4707,12500,260,7,413113
ID_4708,2299,2935,5,53252
ID_4709,9674,1165,8,370845
ID_4710,12074,1047,2,479861
ID_4711,6315,557,6,456700
ID_4712,11201,1716,4,36968
ID_4713,8437,1210,1,99778
ID_4714,7059,463,7,422348
ID_4715,10794,1437,6,412842
ID_4716,14187,292,0,175850
ID_4717,10823,708,8,21196
ID_4718,2898,3208,9,311972
ID_4719,13428,3295,2,239605
ID_4720,10323,2990,3,272139
ID_4721,13837,1978,4,484792
ID_4722,11441,4463,9,26324
ID_4723,11660,3168,9,199520
ID_4724,14059,3020,0,376420
ID_4725,6001,4531,2,247806
ID_4726,5205,4412,2,19166
ID_4727,12771,4595,8,288343
ID_4728,10185,2346,6,454759
ID_4729,5255,4482,7,275871
ID_4730,12554,4772,7,352996
ID_4731,8669,827,2,221331
ID_4732,6819,4951,8,254761
ID_4733,14532,3855,3,436319
ID_4734,3786,1792,6,269539
ID_4735,3761,356,6,219359
ID_4736,7404,3394,3,237652
ID_4737,5089,2334,8,194870
ID_4738,2786,1779,2,180871
ID_4739,4042,3967,2,315371
ID_4740,10331,4868,4,355378
ID_4741,2565,2376,9,253958
ID_4742,5391,4665,1,142345
ID_4743,8476,940,9,322626
ID_4744,8494,4485,6,203674
ID_4745,7625,4128,1,253440
ID_4746,2136,2781,5,289050
ID_4747,9854,2705,2,106237
ID_4748,6927,4048,0,419239
ID_4749,13235,1960,8,463263
ID_4750,5601,3427,5,445709
ID_4751,8043,3238,2,25161
ID_4752,7948,2187,8,161265
ID_4753,4486,4677,8,351216
ID_4754,2383,3040,8,120727
ID_4755,8039,3117,6,11144
ID_4756,7418,3634,5,19719
ID_4757,5373,316,8,130489
ID_4758,11280,4071,6,13985
ID_4759,12439,4021,2,43009
ID_4760,9503,2469,3,275284
ID_4761,3552,802,4,279038
ID_4762,3227,2894,3,250738
ID_4763,11748,1760,0,268592
ID_4764,5965,3274,0,25587
ID_4765,10473,2643,8,281971
ID_4766,4172,885,2,237900
ID_4767,5424,543,6,369910
ID_4768,13836,2817,7,381539
ID_4769,6973,4492,2,316992
ID_4770,6855,2845,9,137003
ID_4771,5167,4558,2,228694
ID_4772,11463,3967,7,15464
ID_4773,6230,3543,4,73701
ID_4774,7885,4364,7,134032
ID_4775,13501,779,4,212497
ID_4776,14716,4000,2,141154
ID_4777,4278,2819,9,295913
ID_4778,12653,658,6,188758
ID_4779,6861,587,7,244877
ID_4780,10421,3382,0,221158
ID_4781,6284,4730,9,136568
ID_4782,3426,1216,8,178848
ID_4783,4345,3895,3,316983
ID_4784,8249,463,6,38362
ID_4785,12932,1111,7,349658
ID_4786,11376,2010,2,52071
ID_4787,11256,3720,7,18361
ID_4788,7412,4752,0,17724
ID_4789,13552,2269,5,434136
ID_4790,6022,51,9,35531
ID_4791,10567,2766,0,144673
ID_4792,11086,388,4,88044
ID_4793,12206,4568,8,174061
ID_4794,3155,4673,6,271379
ID_4795,8233,347,4,193570
ID_4796,9894,3735,2,121884
ID_4797,10026,3934,4,68578
ID_4798,13110,482,6,459140
ID_4799,11906,646,2,69491
ID_4800,2924,1928,1,410304
ID_4801,4247,2414,2,480125
ID_4802,13144,4194,4,455448
ID_4803,3973,998,7,70076
ID_4804,11354,3352,3,78948
ID_4805,7940,4988,1,176580
ID_4806,4281,3878,2,278093
ID_4807,14617,2119,0,154105
ID_4808,7687,1579,4,209833
ID_4809,10407,4291,0,350186
ID_4810,6245,1694,8,131605
ID_4811,14564,2051,3,350951
ID_4812,13360,2223,4,93459
ID_4813,9061,3774,7,445050
ID_4814,5976,2284,0,457018
ID_4815,12767,1532,0,105505
ID_4816,10188,1102,2,30074
ID_4817,8127,4339,3,124316
ID_4818,8451,3332,8,432211
ID_4819,9079,1703,9,208794
ID_4820,3295,403,0,56261
ID_4821,14106,3010,5,478837
ID_4822,10308,3163,6,419647
ID_4823,3045,4482,4,418996
ID_4824,13898,3625,7,112357
ID_4825,13401,2324,2,378448
ID_4826,11935,2264,5,274623
ID_4827,10953,389,9,299513
ID_4828,6587,2022,5,475359
ID_4829,6740,3100,6,123721
ID_4830,5593,1442,4,488147
ID_4831,12651,4177,5,280461
ID_4832,10401,4484,4,395072
ID_4833,10689,2489,4,285098
ID_4834,8637,4334,7,102358
ID_4835,2737,144,7,210849
ID_4836,6721,3707,9,64623
ID_4837,7176,2580,1,76807
ID_4838,12133,2894,7,410777
ID_4839,6830,93,6,497462
ID_4840,14963,4962,7,28344
ID_4841,3603,3322,4,113641
ID_4842,11103,4996,5,289279
ID_4843,7403,949,7,478271
ID_4844,5861,643,3,110445
ID_4845,11890,1490,4,414407
ID_4846,13879,3759,7,338005
ID_4847,13481,2293,3,491999
ID_4848,3301,1022,6,152047
ID_4849,14264,4185,5,24523
ID_4850,10657,4307,3,488152
ID_4851,13762,3889,2,10720
ID_4852,14407,4605,0,343047
ID_4853,3696,41,3,61304
ID_4854,11815,1617,9,30754
ID_4855,5601,3374,9,89647
ID_4856,3721,1027,3,55885
ID_4857,12456,4198,6,441873
ID_4858,3929,1880,9,202330
ID_4859,5377,4397,8,426670
ID_4860,2223,1062,5,421399
ID_4861,5706,1876,0,451233
ID_4862,14461,2016,6,366387
ID_4863,3920,40,6,128070
ID_4864,14971,4161,9,491254
ID_4865,14192,2673,5,113620
ID_4866,8483,834,9,73971
ID_4867,6456,2926,6,252741
ID_4868,6631,4655,9,183066
ID_4869,8939,1688,5,49839
ID_4870,11786,907,8,287312
ID_4871,7062,1677,7,393361
ID_4872,12277,1232,0,84239
ID_4873,13355,1421,0,56964
ID_4874,4701,2180,1,439003
ID_4875,13549,3600,1,178934
ID_4876,14448,3341,0,212234
ID_4877,4915,160,7,365155
ID_4878,13120,4949,6,196264
ID_4879,12405,2010,0,342041
ID_4880,8271,3189,8,441462
ID_4881,13904,316,4,178190
ID_4882,12527,589,7,98211
ID_4883,10707,3594,2,39970
ID_4884,5282,880,5,296034
ID_4885,9627,1299,1,426412
ID_4886,14982,4528,1,181243
ID_4887,4931,3404,1,463711
ID_4888,12084,445,6,295100
ID_4889,4347,226,6,121507
ID_4890,4289,2982,5,427812
ID_4891,12658,3099,4,283728
ID_4892,13322,4123,7,101045
ID_4893,12252,1701,9,378863
ID_4894,11467,4360,1,102138
ID_4895,2309,146,2,39711
ID_4896,12588,4188,3,227938
ID_4897,12113,1900,8,438648
ID_4898,9383,2443,8,450780
ID_4899,8513,41,9,435683
ID_4900,8621,2940,1,398624
ID_4901,3051,3192,7,329888
ID_4902,8583,1528,2,76045
ID_4903,2713,4976,4,168547
ID_4904,11560,1864,1,495582
ID_4905,5208,1004,3,358729
ID_4906,10900,4187,7,30704
ID_4907,8809,3237,9,412434
ID_4908,4398,1360,5,366642
ID_4909,3794,4068,1,434423
ID_4910,9035,2772,5,444893
ID_4911,13267,3331,1,284490
ID_4912,14311,509,3,349711
ID_4913,7708,4067,5,211257
ID_4914,13138,4807,9,125981
ID_4915,7397,4429,3,133325
ID_4916,5746,1032,1,211239
ID_4917,9527,4072,0,278178
ID_4918,9824,857,7,391867
ID_4919,14445,4435,6,388959
ID_4920,10291,4052,3,466112
ID_4921,3511,2431,7,486046
ID_4922,10729,1436,2,364126
ID_4923,2798,479,9,468477
ID_4924,2775,4017,9,35126
ID_4925,13080,2446,9,482357
ID_4926,8597,2095,7,232725
ID_4927,10788,3760,2,269225
ID_4928,2010,1006,6,34569
ID_4929,4317,4775,3,474521
ID_4930,11837,4276,1,448660
ID_4931,8860,2659,4,336615
ID_4932,14972,3602,1,382541
ID_4933,3934,1882,9,458077
ID_4934,10172,31,0,212450
ID_4935,9888,2439,3,321741
ID_4936,12467,757,9,353244
ID_4937,6300,4860,1,451007
ID_4938,12963,2195,3,148807
ID_4939,7593,4242,8,330156
ID_4940,2999,215,6,498118
ID_4941,13957,1041,3,446723
ID_4942,7450,2011,0,111323
ID_4943,3835,584,2,178042
ID_4944,14679,4090,8,66651
ID_4945,12185,3175,0,249275
ID_4946,5039,503,5,434610
ID_4947,11799,250,1,377826
ID_4948,3751,4857,3,226531
ID_4949,9900,3944,5,143208
ID_4950,5745,4510,9,396297
ID_4951,4711,4379,0,421602
ID_4952,2373,2362,3,428432
ID_4953,4748,3818,8,92219
ID_4954,2350,3656,8,497783
ID_4955,7138,4816,3,29674
ID_4956,14311,4243,3,391559
ID_4957,7054,4781,6,248519
ID_4958,12103,2788,8,435329
ID_4959,3308,1137,7,106074
ID_4960,14002,4506,4,424531
ID_4961,10579,548,2,260568
ID_4962,5408,1939,6,384640
ID_4963,5029,4736,7,387538
ID_4964,9449,2912,9,470888
ID_4965,2306,3384,0,115307
ID_4966,9681,3859,1,73174
ID_4967,11941,2194,2,108028
ID_4968,2834,1880,2,210753
ID_4969,9830,2611,3,318693
ID_4970,12716,1791,0,91846
ID_4971,6674,4451,5,350625
ID_4972,12494,4363,4,66500
ID_4973,8511,290,5,367606
ID_4974,8239,2883,0,200434
ID_4975,5516,3098,1,79635
ID_4976,14744,3350,7,239337
ID_4977,4856,2426,9,134537
ID_4978,14013,1259,9,248710
ID_4979,10569,1733,4,203678
ID_4980,14360,3058,4,135910
ID_4981,10732,2460,2,483687
ID_4982,3162,68,6,425778
ID_4983,11460,1915,4,389187
ID_4984,14861,3278,2,289087
ID_4985,4758,2111,1,51555
ID_4986,11460,127,4,255297
ID_4987,10969,4151,8,364063
ID_4988,12971,1770,2,353320
ID_4989,10307,3298,2,79320
ID_4990,5750,3675,4,249833
ID_4991,12064,961,3,77311
ID_4992,7749,2452,4,381166
ID_4993,2602,2381,7,460800
ID_4994,5474,725,1,153043
ID_4995,8846,117,3,243520
ID_4996,7856,4486,3,35539
ID_4997,9091,970,8,412987
ID_4998,14822,1641,1,431766
ID_4999,14711,2843,3,132145
